Artist ID,Artists,Streams
1261,"BANDIDO, Duki, Rei, Tiago PZK",5488248
1262,"Imagine Dragons, JID, Arcane, League of Legends",26297758
1263,"Xamã, Gustah, Neo Beats, Bagua Records",10865853
1264,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",9996959
1265,"Joel Corry, Jax Jones, Charli XCX, Saweetie",5756873
1266,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",5741857
1267,"DJ Matt D, Menor MC, MC GP, Vulgo FK",5479072
1268,"Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",20500463
1269,"Metro Boomin, Swae Lee, Lil Wayne, Offset",17246763
1270,"SAIKO, Quevedo, Feid, Mora",12102612
1271,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",9243524
1272,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",8961576
1273,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",15963923
1274,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",10360127
1275,"Internet Money, Gunna, Don Toliver, NAV",6809642
1276,"Mc Davi, Mc Pedrinho, Mc Don Juan, DJ 900",5994410
1277,"BANDIDO, Duki, Rei, Tiago PZK",5976747
1278,"Tyler, The Creator, Lil Uzi Vert, Pharrell Williams",5392334
1279,"Internet Money, Gunna, Don Toliver, Lil Uzi Vert",5086639
1280,"Imagine Dragons, JID, Arcane, League of Legends",7777103
1281,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",7432128
1282,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",17791581
1283,"Silk City, Dua Lipa, Diplo, Mark Ronson",15553196
1284,"Tiësto, Dzeko, Preme, Post Malone",13106747
1285,"Sia, Diplo, Labrinth, LSD",11400387
1286,"Jason Derulo, David Guetta, Nicki Minaj, Willy William",7010255
1287,"Nicky Jam, J Balvin, Maluma, Ozuna",6246595
1288,"YG, 2 Chainz, Big Sean, Nicki Minaj",5920134
1289,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",5309404
1290,"Daddy Yankee, NATTI NATASHA, Becky G, Bad Bunny",4883087
1291,"DJ Snake, Selena Gomez, Ozuna, Cardi B",30680881
1292,"XXXTENTACION, Lil Pump, Swae Lee, Maluma",18458056
1293,"Silk City, Dua Lipa, Diplo, Mark Ronson",6794242
1294,"Sia, Diplo, Labrinth, LSD",5933595
1295,"Tiësto, Dzeko, Preme, Post Malone",5183484
1296,"Jason Derulo, David Guetta, Nicki Minaj, Willy William",4678582
1297,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",4234120
1298,"Imagine Dragons, JID, Arcane, League of Legends",8479657
1299,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",7264774
1300,"MEDUZA, James Carter, Elley Duhé, FAST BOY",6495899
1301,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",11526969
1302,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",9613056
1303,"Internet Money, Gunna, Don Toliver, NAV",13916212
1304,"J Balvin, Dua Lipa, Bad Bunny, Tainy",7242887
1305,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",5343771
1306,"A Boogie Wit da Hoodie, London On Da Track, Roddy Ricch, Gunna",10131859
1307,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",5343301
1308,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",21883612
1309,"Tiësto, Dzeko, Preme, Post Malone",15933725
1310,"Nicky Jam, J Balvin, Maluma, Ozuna",6821843
1311,"Sia, Diplo, Labrinth, LSD",6723267
1312,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",6075382
1313,"YG, 2 Chainz, Big Sean, Nicki Minaj",6058619
1314,"Daddy Yankee, NATTI NATASHA, Becky G, Bad Bunny",5471374
1315,"Jason Derulo, David Guetta, Nicki Minaj, Willy William",5361247
1316,"Young Thug, Young Stoner Life, Gunna, Lil Baby",4274274
1317,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",8004253
1318,"Imagine Dragons, JID, Arcane, League of Legends",7825816
1319,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",9620407
1320,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",9205728
1321,"Tiësto, Dzeko, Preme, Post Malone",18061453
1322,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",9804042
1323,"Daddy Yankee, NATTI NATASHA, Becky G, Bad Bunny",8416746
1324,"Rita Ora, Charli XCX, Cardi B, Bebe Rexha",6563140
1325,"Sia, Diplo, Labrinth, LSD",6553281
1326,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",5462017
1327,"Jay Rock, Kendrick Lamar, Future, James Blake",4016316
1328,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",18551653
1329,"Internet Money, Gunna, Don Toliver, NAV",8794899
1330,"Young Stoner Life, Young Thug, Gunna, Drake",7586146
1331,"J Balvin, Dua Lipa, Bad Bunny, Tainy",5616494
1332,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",5115904
1333,"Imagine Dragons, JID, Arcane, League of Legends",21399051
1334,"Davi Kneip, Mc Frog, Dj Gabriel do Borel, Luísa Sonza",7451423
1335,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",5521363
1336,"Xamã, Gustah, Neo Beats, Bagua Records",5352236
1337,"Internet Money, Gunna, Don Toliver, NAV",30463204
1338,"J Balvin, Dua Lipa, Bad Bunny, Tainy",13123022
1339,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",8085252
1340,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",4607003
1341,"DJ Snake, Selena Gomez, Ozuna, Cardi B",40096470
1342,"Silk City, Dua Lipa, Diplo, Mark Ronson",11773257
1343,"Jason Derulo, David Guetta, Nicki Minaj, Willy William",7757379
1344,"Sia, Diplo, Labrinth, LSD",7741036
1345,"Tiësto, Dzeko, Preme, Post Malone",7537493
1346,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",7086158
1347,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",4891823
1348,"Nicky Jam, J Balvin, Maluma, Ozuna",4693820
1349,"YG, 2 Chainz, Big Sean, Nicki Minaj",4692688
1350,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",8859796
1351,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",8658605
1352,"Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",13689724
1353,"Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander",7678479
1354,"21 Savage, Offset, Metro Boomin, Travis Scott",6368971
1355,"David Guetta, AFROJACK, Charli XCX, French Montana",5098782
1356,"Lorde, Khalid, Post Malone, SZA",4986782
1357,"Chris Jedi, J Balvin, Ozuna, Arcángel",4875163
1358,"Chris Brown, Yo Gotti, A Boogie Wit da Hoodie, Kodak Black",3413497
1359,"De La Ghetto, Daddy Yankee, Ozuna, Chris Jedi",3403584
1360,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",10584117
1361,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",9128863
1362,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",8721481
1363,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",8183573
1364,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",5858708
1365,"G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper",5265832
1366,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",5120913
1367,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",19129919
1368,"Jay Rock, Kendrick Lamar, Future, James Blake",9493443
1369,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",8667428
1370,"Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",8379262
1371,"Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander",5283122
1372,"Martin Garrix, David Guetta, Jamie Scott, Romy Dya",5167864
1373,"XXXTENTACION, Rio Santana, Judah, Andrez Babii",5030529
1374,"KHEA, Bad Bunny, Duki, Cazzu",4535647
1375,"Imagine Dragons, JID, Arcane, League of Legends",7763246
1376,"Tiësto, Dzeko, Preme, Post Malone",20880528
1377,"Nicky Jam, J Balvin, Maluma, Ozuna",11380927
1378,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",7265839
1379,"Daddy Yankee, NATTI NATASHA, Becky G, Bad Bunny",7095153
1380,"Sia, Diplo, Labrinth, LSD",5605452
1381,"YG, 2 Chainz, Big Sean, Nicki Minaj",4883707
1382,"Rudimental, Major Lazer, Anne-Marie, Mr Eazi",4118761
1383,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",4031191
1384,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",12872772
1385,"Internet Money, Gunna, Don Toliver, NAV",6367820
1386,"BANDIDO, Duki, Rei, Tiago PZK",6220741
1387,"Internet Money, Gunna, Don Toliver, NAV",27981415
1388,"J Balvin, Dua Lipa, Bad Bunny, Tainy",15104877
1389,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",11535303
1390,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",5706635
1391,"Internet Money, Trippie Redd, Diplo, Juice WRLD",5044495
1392,"Juice WRLD, Marshmello, The Kid LAROI, Polo G",5039152
1393,"Mesita, Nicki Nicole, Tiago PZK, Emilia",10941468
1394,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",9937427
1395,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",8298677
1396,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",16279537
1397,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",9862600
1398,"Imagine Dragons, JID, Arcane, League of Legends",10350492
1399,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",9911006
1400,"Lil Nas X, Billy Ray Cyrus, Mason Ramsey, Young Thug",8544359
1401,"Sebastian Yatra, Daddy Yankee, NATTI NATASHA, Jonas Brothers",8060443
1402,"DJ Snake, Selena Gomez, Ozuna, Cardi B",6611596
1403,"Mustard, NAV, Playboi Carti, A Boogie Wit da Hoodie",5743815
1404,"MACHETE, Dani Faiv, thasup, Fabri Fibra",5000962
1405,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",7784306
1406,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",5464816
1407,"G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper",4500903
1408,"DJ Snake, Selena Gomez, Ozuna, Cardi B",7869339
1409,"SZA, The Weeknd, Travis Scott, Game of Thrones",6798174
1410,"benny blanco, Selena Gomez, J Balvin, Tainy",5929127
1411,"Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",5045087
1412,"Jax Jones, Martin Solveig, Madison Beer, Europa",4834915
1413,"J Balvin, Dua Lipa, Bad Bunny, Tainy",16819415
1414,"Internet Money, Gunna, Don Toliver, NAV",13621877
1415,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",12634058
1416,"Internet Money, Trippie Redd, Diplo, Juice WRLD",8323656
1417,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",6644083
1418,"Juice WRLD, Marshmello, The Kid LAROI, Polo G",5582960
1419,"Mesita, Nicki Nicole, Tiago PZK, Emilia",12289446
1420,"DJ Snake, Selena Gomez, Ozuna, Cardi B",18456704
1421,"XXXTENTACION, Lil Pump, Swae Lee, Maluma",8813972
1422,"NOTD, Felix Jaehn, Captain Cuts, Georgia Ku",5706275
1423,"Silk City, Dua Lipa, Diplo, Mark Ronson",5379830
1424,"Sia, Diplo, Labrinth, LSD",4670833
1425,"Tiësto, Dzeko, Preme, Post Malone",4593552
1426,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",4574722
1427,"Imagine Dragons, JID, Arcane, League of Legends",14897069
1428,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",9663274
1429,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",5772239
1430,"Sebastian Yatra, Daddy Yankee, NATTI NATASHA, Jonas Brothers",5989858
1431,"Mustard, NAV, Playboi Carti, A Boogie Wit da Hoodie",5968121
1432,"DJ Snake, Selena Gomez, Ozuna, Cardi B",5528440
1433,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",7248316
1434,"IAmChino, Pitbull, Yandel, El Chacal",5111757
1435,"DJ Snake, Selena Gomez, Ozuna, Cardi B",20046891
1436,"XXXTENTACION, Lil Pump, Swae Lee, Maluma",10026086
1437,"Silk City, Dua Lipa, Diplo, Mark Ronson",5518121
1438,"NOTD, Felix Jaehn, Captain Cuts, Georgia Ku",5238582
1439,"Sia, Diplo, Labrinth, LSD",4866382
1440,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",4852760
1441,"Tiësto, Dzeko, Preme, Post Malone",4693228
1442,"Major Lazer, Travis Scott, Camila Cabello, Quavo",12055667
1443,"Calvin Harris, Future, Khalid, Funk Wav",11630743
1444,"Chris Jedi, J Balvin, Ozuna, Arcángel",8128807
1445,"DJ Khaled, Calvin Harris, Travis Scott, Jeremih",4214500
1446,"Calvin Harris, Travis Scott, A-Trak, Funk Wav",4213019
1447,"Calvin Harris, Young Thug, Pharrell Williams, Ariana Grande",4179205
1448,"2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko",4141579
1449,"Calvin Harris, Kehlani, Lil Yachty, Funk Wav",3709561
1450,"Tyler, The Creator, Frank Ocean, Steve Lacy",3532557
1451,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",3263623
1452,"Imagine Dragons, JID, Arcane, League of Legends",25739303
1453,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",5883156
1454,"Joel Corry, Jax Jones, Charli XCX, Saweetie",5743639
1455,"Imagine Dragons, JID, Arcane, League of Legends",26745557
1456,"Xamã, Gustah, Neo Beats, Bagua Records",9514569
1457,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",7124116
1458,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",5406521
1459,"Major Lazer, Travis Scott, Camila Cabello, Quavo",11826635
1460,"Chris Jedi, J Balvin, Ozuna, Arcángel",7916637
1461,"Calvin Harris, Future, Khalid, Funk Wav",6016267
1462,"2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko",4618845
1463,"Dimitri Vegas & Like Mike, David Guetta, Dimitri Vegas, Kiiara",3719219
1464,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",3015714
1465,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",8720451
1466,"Imagine Dragons, JID, Arcane, League of Legends",25370000
1467,"Xamã, Gustah, Neo Beats, Bagua Records",10891990
1468,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",8046772
1469,"Joel Corry, Jax Jones, Charli XCX, Saweetie",6775363
1470,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",5577448
1471,"DJ Matt D, Menor MC, MC GP, Vulgo FK",5363497
1472,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",10235106
1473,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",9555683
1474,"Imagine Dragons, JID, Arcane, League of Legends",13059398
1475,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",9332178
1476,"Pharrell Williams, 21 Savage, Tyler, The Creator",5501245
1477,"Imagine Dragons, JID, Arcane, League of Legends",25725045
1478,"Xamã, Gustah, Neo Beats, Bagua Records",9107956
1479,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",6699143
1480,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",5550133
1481,"J Balvin, Dua Lipa, Bad Bunny, Tainy",17871914
1482,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",13676396
1483,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",7271101
1484,"Juice WRLD, Marshmello, The Kid LAROI, Polo G",7251637
1485,"Imagine Dragons, JID, Arcane, League of Legends",10526941
1486,"Joel Corry, Jax Jones, Charli XCX, Saweetie",9475979
1487,"DJ Snake, Ozuna, Megan Thee Stallion, LISA",8066552
1488,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",6105513
1489,"Internet Money, Gunna, Don Toliver, NAV",5225495
1490,"Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C",8746937
1491,"Imagine Dragons, JID, Arcane, League of Legends",8642814
1492,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",7165214
1493,"Imagine Dragons, JID, Arcane, League of Legends",21091923
1494,"Joel Corry, Jax Jones, Charli XCX, Saweetie",7579795
1495,"DJ Snake, Ozuna, Megan Thee Stallion, LISA",6931226
1496,"MC Levin, DJ Nikolas Alves Exclusive, DJ Kaioken, DJ Gege",5765438
1497,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",5754078
1498,"Imagine Dragons, JID, Arcane, League of Legends",12490157
1499,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",9192579
1500,"Pharrell Williams, 21 Savage, Tyler, The Creator",8152728
1501,"Calvin Harris, Future, Khalid, Funk Wav",9779738
1502,"Chris Jedi, J Balvin, Ozuna, Arcángel",8786577
1503,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",3810034
1504,"IAmChino, Pitbull, Yandel, El Chacal",3607653
1505,"Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C",11010255
1506,"Imagine Dragons, JID, Arcane, League of Legends",9045881
1507,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",6593231
1508,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",6285242
1509,"Calvin Harris, Future, Khalid, Funk Wav",9812166
1510,"Chris Jedi, J Balvin, Ozuna, Arcángel",8293081
1511,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",3985000
1512,"IAmChino, Pitbull, Yandel, El Chacal",3740874
1513,"Silk City, Dua Lipa, Diplo, Mark Ronson",15870224
1514,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",13807793
1515,"Sia, Diplo, Labrinth, LSD",11449385
1516,"Tiësto, Dzeko, Preme, Post Malone",10742144
1517,"Jason Derulo, David Guetta, Nicki Minaj, Willy William",9914855
1518,"YG, 2 Chainz, Big Sean, Nicki Minaj",5995597
1519,"Nicky Jam, J Balvin, Maluma, Ozuna",5444681
1520,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",5321834
1521,"Farid Bang, CAPO, 6ix9ine, SCH",4227364
1522,"Daddy Yankee, NATTI NATASHA, Becky G, Bad Bunny",4191609
1523,"Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",10582248
1524,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",9096664
1525,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",8254842
1526,"Imagine Dragons, JID, Arcane, League of Legends",26128077
1527,"Xamã, Gustah, Neo Beats, Bagua Records",11127006
1528,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",8305077
1529,"DJ Matt D, Menor MC, MC GP, Vulgo FK",6507299
1530,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",5606008
1531,"Joel Corry, Jax Jones, Charli XCX, Saweetie",5559896
1532,"Imagine Dragons, JID, Arcane, League of Legends",12400182
1533,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",8854829
1534,"Pharrell Williams, 21 Savage, Tyler, The Creator",6133908
1535,"Imagine Dragons, JID, Arcane, League of Legends",9058294
1536,"Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C",8100903
1537,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",7831216
1538,"Mustard, NAV, Playboi Carti, A Boogie Wit da Hoodie",5722863
1539,"DJ Snake, Selena Gomez, Ozuna, Cardi B",5018360
1540,"Sebastian Yatra, Daddy Yankee, NATTI NATASHA, Jonas Brothers",4983520
1541,"Noriel, Myke Towers, Rauw Alejandro, Almighty",4616032
1542,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",7499922
1543,"IAmChino, Pitbull, Yandel, El Chacal",4314051
1544,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",17225337
1545,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",16657008
1546,"Tyler, The Creator, Lil Uzi Vert, Pharrell Williams",12035752
1547,"Tyler, The Creator, Brent Faiyaz, Fana Hues",9142721
1548,"Internet Money, Gunna, Don Toliver, NAV",7070855
1549,"Mc Davi, Mc Pedrinho, Mc Don Juan, DJ 900",6180759
1550,"BANDIDO, Duki, Rei, Tiago PZK",5777608
1551,"J Balvin, Dua Lipa, Bad Bunny, Tainy",5203364
1552,"Internet Money, Gunna, Don Toliver, Lil Uzi Vert",5137776
1553,"French Montana, Post Malone, Cardi B, Rvssian",5759111
1554,"DJ Snake, Selena Gomez, Ozuna, Cardi B",5182771
1555,"Anitta, Lexa, Luísa Sonza, Rebecca",5149797
1556,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",4780310
1557,"DJ Snake, Selena Gomez, Ozuna, Cardi B",22138077
1558,"XXXTENTACION, Lil Pump, Swae Lee, Maluma",12821076
1559,"Silk City, Dua Lipa, Diplo, Mark Ronson",5780559
1560,"Sia, Diplo, Labrinth, LSD",5221994
1561,"Tiësto, Dzeko, Preme, Post Malone",5038907
1562,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",4914745
1563,"Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",4543464
1564,"Eminem, KXNG Crooked, Royce Da 5'9"", Joell Ortiz",7115414
1565,"Imagine Dragons, JID, Arcane, League of Legends",9172468
1566,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",8726529
1567,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",5919098
1568,"Internet Money, Gunna, Don Toliver, NAV",18241483
1569,"J Balvin, Dua Lipa, Bad Bunny, Tainy",8249529
1570,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",5615888
